ClassID,UserID,ActivityID,SubmitTime,SelfCheck,SelfCheckDateTime
370,8070,13480,2021-05-30T18:00:20,NULL,NULL
370,8070,13481,2021-05-30T23:07:08,NULL,NULL
370,8070,13508,2021-03-14T12:12:38,NULL,NULL
370,8070,13509,2021-03-14T12:51:36,NULL,NULL
370,8070,13512,2021-03-14T13:52:24,NULL,NULL
370,8070,13514,2021-03-14T15:27:06,NULL,NULL
370,8070,13516,2021-03-14T16:02:08,NULL,NULL
370,8072,13384,2021-03-24T21:42:33,NULL,NULL
370,8072,13386,2021-03-31T23:03:44,NULL,NULL
370,8072,13389,2021-04-03T15:53:41,NULL,NULL
370,8072,13402,2021-03-31T22:46:17,NULL,NULL
370,8072,13403,2021-04-03T15:27:43,NULL,NULL
370,8072,13405,2021-03-17T17:28:46,NULL,NULL
370,8072,13407,2021-04-03T16:00:10,NULL,NULL
370,8072,13408,2021-04-03T16:15:55,NULL,NULL
370,8072,13410,2021-04-03T17:17:21,NULL,NULL
370,8072,13411,2021-04-03T18:04:53,NULL,NULL
370,8072,13415,2021-04-03T14:57:31,NULL,NULL
370,8072,13420,2021-04-08T18:43:58,NULL,NULL
370,8072,13422,2021-04-08T18:44:38,NULL,NULL
370,8072,13425,2021-04-03T16:58:26,NULL,NULL
370,8072,13426,2021-04-03T17:01:51,NULL,NULL
370,8072,13427,2021-04-03T17:04:50,NULL,NULL
370,8072,13428,2021-04-08T19:22:22,NULL,NULL
370,8072,13429,2021-04-08T19:37:24,NULL,NULL
370,8072,13431,2021-04-15T18:48:47,NULL,NULL
370,8072,13433,2021-04-15T19:24:20,NULL,NULL
370,8072,13436,2021-04-15T19:26:08,NULL,NULL
370,8072,13438,2021-04-15T19:38:15,NULL,NULL
370,8072,13442,2021-05-09T12:55:41,NULL,NULL
370,8072,13443,2021-05-09T14:36:43,NULL,NULL
370,8072,13445,2021-05-09T18:36:05,NULL,NULL
370,8072,13447,2021-05-09T19:02:27,NULL,NULL
370,8072,13451,2021-05-09T21:10:52,NULL,NULL
370,8072,13452,2021-05-09T21:25:27,NULL,NULL
370,8072,13453,2021-05-09T22:27:59,NULL,NULL
370,8072,13456,2021-05-09T22:50:55,NULL,NULL
370,8072,13459,2021-05-09T23:09:51,NULL,NULL
370,8072,13461,2021-05-11T19:23:07,NULL,NULL
370,8072,13463,2021-05-11T21:34:59,NULL,NULL
370,8072,13465,2021-05-11T22:23:22,NULL,NULL
370,8072,13468,2021-05-11T22:44:53,NULL,NULL
370,8072,13508,2021-03-18T18:54:36,NULL,NULL
370,8072,13509,2021-03-23T22:28:06,NULL,NULL
370,8072,13512,2021-03-23T22:28:53,NULL,NULL
370,8072,13514,2021-03-24T21:06:55,NULL,NULL
370,8072,13516,2021-03-23T22:30:12,NULL,NULL
370,8080,13384,2021-03-18T17:28:10,NULL,NULL
370,8080,13386,2021-03-24T19:10:14,NULL,NULL
370,8080,13389,2021-03-30T18:04:15,NULL,NULL
370,8080,13402,2021-03-18T18:53:52,NULL,NULL
370,8080,13403,2021-03-24T17:28:43,NULL,NULL
370,8080,13405,2021-03-18T00:05:46,NULL,NULL
370,8080,13407,2021-03-30T18:10:42,NULL,NULL
370,8080,13408,2021-03-30T18:18:42,NULL,NULL
370,8080,13410,2021-03-30T21:26:48,NULL,NULL
370,8080,13411,2021-04-06T21:02:39,NULL,NULL
370,8080,13415,2021-03-24T18:36:25,NULL,NULL
370,8080,13420,2021-04-06T21:25:22,NULL,NULL
370,8080,13422,2021-04-06T22:50:12,NULL,NULL
370,8080,13425,2021-03-30T20:15:52,NULL,NULL
370,8080,13426,2021-03-30T20:23:45,NULL,NULL
370,8080,13427,2021-03-30T20:54:47,NULL,NULL
370,8080,13428,2021-04-07T20:31:03,NULL,NULL
370,8080,13429,2021-04-06T23:08:15,NULL,NULL
370,8080,13431,2021-04-07T22:50:01,NULL,NULL
370,8080,13433,2021-04-07T13:28:55,NULL,NULL
370,8080,13436,2021-04-07T20:38:17,NULL,NULL
370,8080,13438,2021-04-13T21:21:09,NULL,NULL
370,8080,13442,2021-04-13T23:12:43,NULL,NULL
370,8080,13443,2021-04-14T16:24:37,NULL,NULL
370,8080,13445,2021-04-14T00:29:55,NULL,NULL
370,8080,13447,2021-04-14T00:44:49,NULL,NULL
370,8080,13451,2021-04-14T14:07:27,NULL,NULL
370,8080,13452,2021-04-14T14:23:18,NULL,NULL
370,8080,13453,2021-04-14T14:58:44,NULL,NULL
370,8080,13456,2021-04-20T20:46:17,NULL,NULL
370,8080,13459,2021-04-23T15:02:27,NULL,NULL
370,8080,13461,2021-04-27T13:06:36,NULL,NULL
370,8080,13463,2021-04-27T13:28:34,NULL,NULL
370,8080,13465,2021-04-27T13:43:02,NULL,NULL
370,8080,13468,2021-04-27T14:15:20,NULL,NULL
370,8080,13472,2021-05-13T16:03:54,NULL,NULL
370,8080,13474,2021-05-13T16:21:13,NULL,NULL
370,8080,13476,2021-05-13T16:37:35,NULL,NULL
370,8080,13480,2021-05-16T17:20:55,NULL,NULL
370,8080,13481,2021-05-25T18:34:40,NULL,NULL
370,8080,13508,2021-03-18T00:25:45,NULL,NULL
370,8080,13509,2021-03-18T14:16:56,NULL,NULL
370,8080,13512,2021-03-18T15:59:03,NULL,NULL
370,8080,13514,2021-03-18T16:29:40,NULL,NULL
370,8080,13516,2021-03-18T17:15:14,NULL,NULL
370,8083,13384,2021-03-21T19:34:44,NULL,NULL
370,8083,13386,2021-03-21T22:11:41,NULL,NULL
370,8083,13389,2021-03-28T21:55:59,NULL,NULL
370,8083,13402,2021-03-21T19:54:48,NULL,NULL
370,8083,13403,2021-03-21T20:04:38,NULL,NULL
370,8083,13405,2021-03-14T17:46:23,NULL,NULL
370,8083,13407,2021-03-28T21:54:56,NULL,NULL
370,8083,13408,2021-04-04T12:38:40,NULL,NULL
370,8083,13410,2021-04-04T13:30:38,NULL,NULL
370,8083,13411,2021-04-04T14:54:24,NULL,NULL
370,8083,13415,2021-03-21T21:11:27,NULL,NULL
370,8083,13420,2021-04-11T18:05:18,NULL,NULL
370,8083,13422,2021-04-11T18:04:35,NULL,NULL
370,8083,13425,2021-04-04T13:06:01,NULL,NULL
370,8083,13426,2021-04-04T13:20:18,NULL,NULL
370,8083,13427,2021-04-04T13:25:19,NULL,NULL
370,8083,13428,2021-04-11T18:09:28,NULL,NULL
370,8083,13429,2021-04-11T18:12:19,NULL,NULL
370,8083,13431,2021-04-11T18:30:11,NULL,NULL
370,8083,13433,2021-04-11T18:37:42,NULL,NULL
370,8083,13436,2021-04-11T19:00:10,NULL,NULL
370,8083,13438,2021-04-11T19:01:04,NULL,NULL
370,8083,13442,2021-05-06T15:18:00,NULL,NULL
370,8083,13443,2021-05-06T15:18:18,NULL,NULL
370,8083,13445,2021-05-06T15:18:29,NULL,NULL
370,8083,13447,2021-05-06T15:18:42,NULL,NULL
370,8083,13451,2021-05-06T15:18:56,NULL,NULL
370,8083,13452,2021-05-06T15:19:12,NULL,NULL
370,8083,13453,2021-05-06T15:19:28,NULL,NULL
370,8083,13456,2021-05-06T15:19:43,NULL,NULL
370,8083,13459,2021-05-06T15:26:28,NULL,NULL
370,8083,13461,2021-05-06T15:32:39,NULL,NULL
370,8083,13463,2021-05-06T16:17:06,NULL,NULL
370,8083,13465,2021-05-07T22:57:34,NULL,NULL
370,8083,13468,2021-05-07T23:10:33,NULL,NULL
370,8083,13472,2021-05-07T23:26:19,NULL,NULL
370,8083,13474,2021-05-07T23:51:53,NULL,NULL
370,8083,13476,2021-05-07T23:57:52,NULL,NULL
370,8083,13494,2021-05-25T14:56:13,NULL,NULL
370,8083,13496,2021-04-29T17:05:21,NULL,NULL
370,8083,13498,2021-05-25T14:54:20,NULL,NULL
370,8083,13500,2021-05-25T14:54:08,NULL,NULL
370,8083,13503,2021-04-29T17:05:29,NULL,NULL
370,8083,13508,2021-03-21T17:11:47,NULL,NULL
370,8083,13509,2021-03-21T17:33:22,NULL,NULL
370,8083,13512,2021-03-21T18:01:52,NULL,NULL
370,8083,13514,2021-03-21T18:24:59,NULL,NULL
370,8083,13516,2021-03-21T18:49:32,NULL,NULL
370,8084,13384,2021-03-23T21:18:23,NULL,NULL
370,8084,13402,2021-03-25T08:07:28,NULL,NULL
370,8084,13403,2021-03-25T08:15:02,NULL,NULL
370,8084,13405,2021-03-17T16:59:05,NULL,NULL
370,8084,13508,2021-03-23T19:16:46,NULL,NULL
370,8084,13509,2021-03-23T19:42:36,NULL,NULL
370,8084,13512,2021-03-23T20:15:05,NULL,NULL
370,8084,13514,2021-03-23T20:42:15,NULL,NULL
370,8084,13516,2021-03-23T21:05:25,NULL,NULL
370,8086,13384,2021-03-25T18:27:23,NULL,NULL
370,8086,13386,2021-03-27T18:38:08,NULL,NULL
370,8086,13389,2021-04-05T14:24:02,NULL,NULL
370,8086,13402,2021-03-27T19:21:28,NULL,NULL
370,8086,13403,2021-03-25T19:16:26,NULL,NULL
370,8086,13405,2021-03-18T17:09:45,NULL,NULL
370,8086,13407,2021-04-01T18:12:21,NULL,NULL
370,8086,13408,2021-04-05T15:38:21,NULL,NULL
370,8086,13410,2021-04-05T15:15:23,NULL,NULL
370,8086,13411,2021-04-05T16:58:51,NULL,NULL
370,8086,13415,2021-03-27T18:23:38,NULL,NULL
370,8086,13420,2021-04-08T18:16:13,NULL,NULL
370,8086,13422,2021-04-08T18:27:47,NULL,NULL
370,8086,13425,2021-04-01T18:20:24,NULL,NULL
370,8086,13426,2021-04-05T15:23:46,NULL,NULL
370,8086,13427,2021-04-05T15:07:15,NULL,NULL
370,8086,13428,2021-04-08T19:20:51,NULL,NULL
370,8086,13429,2021-04-08T18:36:41,NULL,NULL
370,8086,13431,2021-04-14T19:09:23,NULL,NULL
370,8086,13433,2021-04-14T15:28:00,NULL,NULL
370,8086,13436,2021-04-14T16:14:43,NULL,NULL
370,8086,13438,2021-04-14T16:13:19,NULL,NULL
370,8086,13442,2021-04-15T19:06:21,NULL,NULL
370,8086,13443,2021-04-15T19:34:40,NULL,NULL
370,8086,13445,2021-04-15T19:18:00,NULL,NULL
370,8086,13447,2021-04-15T23:47:28,NULL,NULL
370,8086,13451,2021-05-12T18:13:25,NULL,NULL
370,8086,13452,2021-04-15T23:41:50,NULL,NULL
370,8086,13453,2021-05-12T18:48:54,NULL,NULL
370,8086,13456,2021-04-29T18:31:54,NULL,NULL
370,8086,13459,2021-05-12T16:22:50,NULL,NULL
370,8086,13461,2021-05-12T16:35:37,NULL,NULL
370,8086,13472,2021-05-12T22:04:42,NULL,NULL
370,8086,13508,2021-03-18T18:26:31,NULL,NULL
370,8086,13509,2021-03-18T18:42:11,NULL,NULL
370,8086,13512,2021-03-18T21:19:02,NULL,NULL
370,8086,13514,2021-03-21T21:00:22,NULL,NULL
370,8086,13516,2021-03-18T22:17:30,NULL,NULL
370,8088,13405,2021-03-18T17:10:45,NULL,NULL
370,8088,13411,2021-04-08T19:40:17,NULL,NULL
370,8088,13431,2021-04-08T19:05:20,NULL,NULL
370,8088,13508,2021-03-18T18:23:51,NULL,NULL
370,8088,13509,2021-03-18T22:43:20,NULL,NULL
370,8088,13514,2021-04-15T19:04:07,NULL,NULL
370,8088,13516,2021-03-18T23:02:19,NULL,NULL
370,8286,13384,2021-03-14T15:50:20,same,34:49.0
370,8286,13386,2021-03-19T09:38:54,same,37:03.0
370,8286,13389,2021-03-20T18:08:32,same,16:19.0
370,8286,13402,2021-03-14T16:09:21,same,49:37.0
370,8286,13403,2021-03-15T20:13:31,same,36:21.0
370,8286,13405,2021-03-10T15:00:47,same,40:18.0
370,8286,13407,2021-03-20T18:34:05,same,42:25.0
370,8286,13408,2021-03-20T21:17:56,same,43:18.0
370,8286,13410,2021-05-27T08:47:55,none,48:02.0
370,8286,13411,2021-05-27T08:53:25,none,53:15.0
370,8286,13415,2021-05-26T14:57:18,same,10:10.0
370,8286,13420,2021-05-21T14:23:41,same,47:42.0
370,8286,13422,2021-03-31T12:54:47,none,24:45.0
370,8286,13425,2021-05-27T08:56:52,same,56:43.0
370,8286,13426,2021-03-21T08:47:56,same,15:29.0
370,8286,13427,2021-03-21T09:13:43,same,43:55.0
370,8286,13428,2021-04-03T21:04:20,same,38:11.0
370,8286,13429,2021-05-23T14:32:55,same,48:37.0
370,8286,13431,2021-05-25T16:41:53,none,43:02.0
370,8286,13433,2021-05-26T15:31:32,none,31:38.0
370,8286,13436,2021-05-26T15:38:43,none,38:49.0
370,8286,13438,2021-04-05T07:36:06,different,54:48.0
370,8286,13442,2021-04-05T08:35:55,same,47:06.0
370,8286,13443,2021-05-28T07:52:01,none,52:30.0
370,8286,13445,2021-04-07T15:07:03,same,53:44.0
370,8286,13447,2021-05-28T07:55:32,same,55:49.0
370,8286,13451,2021-05-28T07:57:27,same,57:32.0
370,8286,13452,2021-05-28T08:00:12,same,00:17.0
370,8286,13453,2021-05-28T08:03:46,none,03:34.0
370,8286,13456,2021-04-18T18:02:45,same,44:45.0
370,8286,13459,2021-04-18T18:05:34,same,45:24.0
370,8286,13461,2021-04-20T21:25:09,same,45:52.0
370,8286,13463,2021-04-23T13:00:20,same,46:27.0
370,8286,13465,2021-04-23T14:20:55,same,05:35.0
370,8286,13468,2021-05-28T08:08:06,none,08:09.0
370,8286,13472,2021-05-06T10:26:28,same,06:24.0
370,8286,13474,2021-05-06T11:00:10,same,07:34.0
370,8286,13476,2021-05-06T11:16:21,same,08:41.0
370,8286,13480,2021-05-06T21:09:50,different,11:39.0
370,8286,13481,2021-05-07T14:32:33,different,12:29.0
370,8286,13484,2021-05-30T15:53:43,NULL,NULL
370,8286,13486,2021-05-09T16:38:05,NULL,NULL
370,8286,13488,2021-05-09T17:26:36,NULL,NULL
370,8286,13490,2021-05-13T14:32:31,NULL,NULL
370,8286,13492,2021-05-16T19:27:48,NULL,NULL
370,8286,13494,2021-05-16T21:20:15,NULL,NULL
370,8286,13496,2021-05-17T19:42:47,NULL,NULL
370,8286,13498,2021-05-17T20:03:25,NULL,NULL
370,8286,13500,2021-05-17T20:21:36,NULL,NULL
370,8286,13503,2021-05-17T20:39:47,NULL,NULL
370,8286,13508,2021-03-14T09:10:11,same,40:38.0
370,8286,13509,2021-03-14T10:22:09,same,41:40.0
370,8286,13512,2021-03-14T12:04:19,same,28:55.0
370,8286,13514,2021-03-14T13:33:19,different,30:24.0
370,8286,13516,2021-03-14T15:25:50,same,31:50.0
370,8291,13384,2021-04-03T12:43:42,NULL,NULL
370,8291,13386,2021-04-03T14:25:24,NULL,NULL
370,8291,13389,2021-04-08T22:03:53,NULL,NULL
370,8291,13402,2021-04-03T13:01:01,NULL,NULL
370,8291,13403,2021-04-03T13:30:12,NULL,NULL
370,8291,13405,2021-04-02T22:40:44,same,35:37.0
370,8291,13407,2021-04-08T22:08:08,NULL,NULL
370,8291,13410,2021-05-06T17:33:18,NULL,NULL
370,8291,13411,2021-05-06T20:16:29,NULL,NULL
370,8291,13415,2021-04-03T14:10:33,NULL,NULL
370,8291,13420,2021-05-06T20:40:18,NULL,NULL
370,8291,13422,2021-05-06T20:56:23,NULL,NULL
370,8291,13425,2021-05-06T16:33:31,NULL,NULL
370,8291,13426,2021-05-06T16:47:15,NULL,NULL
370,8291,13427,2021-05-06T17:03:51,NULL,NULL
370,8291,13428,2021-05-06T21:12:29,NULL,NULL
370,8291,13429,2021-05-06T21:20:36,NULL,NULL
370,8291,13431,2021-05-08T00:10:20,NULL,NULL
370,8291,13433,2021-05-19T20:15:41,NULL,NULL
370,8291,13436,2021-05-19T21:13:13,NULL,NULL
370,8291,13442,2021-05-19T22:34:28,NULL,NULL
370,8291,13443,2021-05-19T22:56:27,NULL,NULL
370,8291,13445,2021-05-19T23:17:41,NULL,NULL
370,8291,13447,2021-05-19T23:37:50,NULL,NULL
370,8291,13451,2021-05-20T12:46:46,NULL,NULL
370,8291,13452,2021-05-20T13:15:19,NULL,NULL
370,8291,13453,2021-05-20T13:44:13,NULL,NULL
370,8291,13456,2021-05-26T13:57:03,NULL,NULL
370,8291,13459,2021-05-26T16:07:36,NULL,NULL
370,8291,13461,2021-05-26T16:38:35,NULL,NULL
370,8291,13508,2021-04-02T22:53:49,NULL,NULL
370,8291,13509,2021-04-02T23:18:40,NULL,NULL
370,8291,13512,2021-04-03T11:55:22,NULL,NULL
370,8291,13514,2021-04-03T12:26:21,NULL,NULL
370,8291,13516,2021-04-03T12:35:49,NULL,NULL
370,8299,13384,2021-03-08T20:22:10,NULL,NULL
370,8299,13386,2021-03-08T20:28:45,NULL,NULL
370,8299,13389,2021-03-08T20:39:12,NULL,NULL
370,8299,13402,2021-03-08T20:22:55,NULL,NULL
370,8299,13403,2021-03-08T20:24:35,NULL,NULL
370,8299,13405,2021-03-08T20:16:18,NULL,NULL
370,8299,13407,2021-03-08T20:11:55,NULL,NULL
370,8299,13408,2021-03-08T20:55:06,NULL,NULL
370,8299,13410,2021-03-11T16:18:18,NULL,NULL
370,8299,13411,2021-03-11T19:27:55,NULL,NULL
370,8299,13415,2021-03-08T20:27:39,NULL,NULL
370,8299,13420,2021-03-11T19:55:56,NULL,NULL
370,8299,13422,2021-03-11T20:09:31,NULL,NULL
370,8299,13425,2021-03-11T15:18:47,NULL,NULL
370,8299,13426,2021-03-11T15:33:48,NULL,NULL
370,8299,13427,2021-03-11T15:46:05,NULL,NULL
370,8299,13428,2021-03-11T20:14:48,NULL,NULL
370,8299,13429,2021-03-11T20:19:29,NULL,NULL
370,8299,13431,2021-03-26T22:12:32,NULL,NULL
370,8299,13433,2021-04-11T20:13:25,NULL,NULL
370,8299,13436,2021-04-11T21:18:22,NULL,NULL
370,8299,13442,2021-05-21T22:12:11,NULL,NULL
370,8299,13445,2021-05-22T20:50:53,NULL,NULL
370,8299,13447,2021-05-22T20:59:45,NULL,NULL
370,8299,13451,2021-05-22T21:31:05,NULL,NULL
370,8299,13452,2021-05-22T21:52:23,NULL,NULL
370,8299,13456,2021-05-26T19:47:15,NULL,NULL
370,8299,13459,2021-05-26T19:59:47,NULL,NULL
370,8299,13461,2021-05-26T20:13:06,NULL,NULL
370,8299,13508,2021-03-08T20:14:36,NULL,NULL
370,8299,13509,2021-03-08T20:18:01,NULL,NULL
370,8299,13512,2021-03-08T20:19:20,same,37:56.0
370,8299,13514,2021-03-08T20:20:42,NULL,NULL
370,8299,13516,2021-03-08T20:21:23,NULL,NULL
370,8307,13384,2021-03-22T09:11:10,NULL,NULL
370,8307,13386,2021-03-22T09:15:50,NULL,NULL
370,8307,13389,2021-03-29T09:21:25,NULL,NULL
370,8307,13402,2021-03-22T09:12:39,NULL,NULL
370,8307,13403,2021-03-22T09:13:08,NULL,NULL
370,8307,13405,2021-03-15T00:20:23,NULL,NULL
370,8307,13407,2021-03-29T09:29:35,NULL,NULL
370,8307,13408,2021-03-29T09:51:34,NULL,NULL
370,8307,13410,2021-04-18T21:52:33,NULL,NULL
370,8307,13411,2021-04-26T08:34:26,NULL,NULL
370,8307,13415,2021-03-22T09:14:49,NULL,NULL
370,8307,13420,2021-04-26T10:48:46,NULL,NULL
370,8307,13422,2021-04-27T08:10:33,NULL,NULL
370,8307,13425,2021-04-11T23:18:40,NULL,NULL
370,8307,13426,2021-04-11T23:48:06,NULL,NULL
370,8307,13427,2021-04-18T20:50:17,NULL,NULL
370,8307,13428,2021-05-08T16:24:55,NULL,NULL
370,8307,13429,2021-05-08T16:44:23,NULL,NULL
370,8307,13431,2021-05-09T21:00:32,NULL,NULL
370,8307,13433,2021-05-09T19:53:45,NULL,NULL
370,8307,13436,2021-05-09T21:41:47,NULL,NULL
370,8307,13438,2021-05-10T09:58:36,NULL,NULL
370,8307,13442,2021-05-25T15:46:10,NULL,NULL
370,8307,13443,2021-05-25T15:46:51,NULL,NULL
370,8307,13445,2021-05-25T15:47:33,NULL,NULL
370,8307,13447,2021-05-25T15:48:14,NULL,NULL
370,8307,13451,2021-05-25T16:44:21,NULL,NULL
370,8307,13452,2021-05-25T17:02:49,NULL,NULL
370,8307,13453,2021-05-25T18:02:09,NULL,NULL
370,8307,13456,2021-05-26T21:47:21,NULL,NULL
370,8307,13459,2021-05-26T22:06:07,NULL,NULL
370,8307,13461,2021-05-27T12:33:47,NULL,NULL
370,8307,13463,2021-05-27T15:14:44,NULL,NULL
370,8307,13465,2021-05-27T15:46:10,NULL,NULL
370,8307,13468,2021-05-27T17:10:27,NULL,NULL
370,8307,13508,2021-03-15T00:21:30,NULL,NULL
370,8307,13509,2021-03-16T20:20:43,NULL,NULL
370,8307,13512,2021-03-16T20:21:27,NULL,NULL
370,8307,13514,2021-03-16T20:30:17,NULL,NULL
370,8307,13516,2021-03-26T20:58:41,NULL,NULL
370,8308,13384,2021-03-16T16:55:57,NULL,NULL
370,8308,13386,2021-03-16T16:53:12,NULL,NULL
370,8308,13389,2021-03-23T10:04:03,NULL,NULL
370,8308,13402,2021-03-16T11:09:03,NULL,NULL
370,8308,13403,2021-03-15T18:41:17,NULL,NULL
370,8308,13405,2021-03-08T20:20:15,NULL,NULL
370,8308,13407,2021-03-23T10:13:43,NULL,NULL
370,8308,13408,2021-03-25T08:10:41,NULL,NULL
370,8308,13410,2021-03-28T23:07:31,NULL,NULL
370,8308,13411,2021-04-19T13:06:09,NULL,NULL
370,8308,13415,2021-03-16T16:08:20,NULL,NULL
370,8308,13420,2021-04-19T13:35:00,NULL,NULL
370,8308,13422,2021-04-19T13:49:20,NULL,NULL
370,8308,13425,2021-04-18T20:11:30,NULL,NULL
370,8308,13426,2021-03-25T09:17:09,NULL,NULL
370,8308,13427,2021-03-25T09:33:41,NULL,NULL
370,8308,13428,2021-04-19T14:02:29,NULL,NULL
370,8308,13429,2021-04-19T14:14:57,NULL,NULL
370,8308,13431,2021-04-19T22:13:55,NULL,NULL
370,8308,13433,2021-04-25T20:33:39,NULL,NULL
370,8308,13436,2021-04-25T21:08:37,NULL,NULL
370,8308,13438,2021-04-29T10:00:42,NULL,NULL
370,8308,13442,2021-05-09T21:01:28,NULL,NULL
370,8308,13443,2021-05-09T21:09:25,NULL,NULL
370,8308,13445,2021-05-10T13:18:39,NULL,NULL
370,8308,13447,2021-05-10T13:29:14,NULL,NULL
370,8308,13451,2021-05-10T14:01:43,NULL,NULL
370,8308,13452,2021-05-10T14:17:25,NULL,NULL
370,8308,13453,2021-05-17T16:01:46,NULL,NULL
370,8308,13456,2021-05-18T10:38:34,NULL,NULL
370,8308,13459,2021-05-23T19:57:09,NULL,NULL
370,8308,13461,2021-05-24T14:26:10,NULL,NULL
370,8308,13463,2021-05-24T15:53:24,NULL,NULL
370,8308,13465,2021-05-30T10:05:13,NULL,NULL
370,8308,13468,2021-05-30T15:18:59,NULL,NULL
370,8308,13472,2021-05-30T16:49:56,NULL,NULL
370,8308,13474,2021-05-30T17:02:06,NULL,NULL
370,8308,13476,2021-05-30T17:07:47,NULL,NULL
370,8308,13508,2021-03-13T15:41:45,NULL,NULL
370,8308,13509,2021-03-13T16:10:15,NULL,NULL
370,8308,13512,2021-03-15T14:48:00,NULL,NULL
370,8308,13514,2021-03-13T18:59:35,NULL,NULL
370,8308,13516,2021-03-13T19:18:37,NULL,NULL
370,8309,13384,2021-03-15T14:29:07,NULL,NULL
370,8309,13386,2021-03-20T23:11:00,NULL,NULL
370,8309,13389,2021-03-25T22:13:30,NULL,NULL
370,8309,13402,2021-03-16T22:38:50,NULL,NULL
370,8309,13403,2021-03-16T23:29:32,NULL,NULL
370,8309,13405,2021-03-15T11:09:44,NULL,NULL
370,8309,13407,2021-03-29T13:27:19,NULL,NULL
370,8309,13408,2021-03-29T13:33:21,NULL,NULL
370,8309,13410,2021-04-18T21:33:48,NULL,NULL
370,8309,13411,2021-04-18T21:33:28,NULL,NULL
370,8309,13415,2021-03-17T23:20:03,NULL,NULL
370,8309,13420,2021-05-06T10:37:32,NULL,NULL
370,8309,13422,2021-05-06T10:43:57,NULL,NULL
370,8309,13425,2021-03-29T14:52:41,NULL,NULL
370,8309,13426,2021-03-29T15:00:56,NULL,NULL
370,8309,13427,2021-03-29T15:04:14,NULL,NULL
370,8309,13428,2021-05-06T11:02:40,NULL,NULL
370,8309,13429,2021-05-07T19:39:35,NULL,NULL
370,8309,13431,2021-05-09T19:21:57,NULL,NULL
370,8309,13433,2021-05-10T08:51:33,NULL,NULL
370,8309,13436,2021-05-09T19:49:29,NULL,NULL
370,8309,13438,2021-05-09T20:16:45,NULL,NULL
370,8309,13442,2021-05-17T08:59:07,NULL,NULL
370,8309,13445,2021-05-17T13:48:02,NULL,NULL
370,8309,13447,2021-05-17T13:52:42,NULL,NULL
370,8309,13451,2021-05-17T14:11:21,NULL,NULL
370,8309,13452,2021-05-17T14:16:31,NULL,NULL
370,8309,13472,2021-05-31T08:59:17,NULL,NULL
370,8309,13474,2021-05-31T09:00:11,NULL,NULL
370,8309,13480,2021-05-31T09:01:47,NULL,NULL
370,8309,13508,2021-03-15T11:08:19,NULL,NULL
370,8309,13509,2021-03-15T11:07:09,NULL,NULL
370,8309,13512,2021-03-15T12:20:52,NULL,NULL
370,8309,13514,2021-03-15T13:13:16,NULL,NULL
370,8309,13516,2021-03-15T13:38:12,NULL,NULL
370,8310,13384,2021-03-16T13:28:23,NULL,NULL
370,8310,13386,2021-03-16T14:17:13,NULL,NULL
370,8310,13389,2021-04-19T10:08:56,NULL,NULL
370,8310,13402,2021-03-16T10:30:34,NULL,NULL
370,8310,13403,2021-03-16T13:31:06,NULL,NULL
370,8310,13405,2021-03-16T09:53:36,NULL,NULL
370,8310,13407,2021-04-19T10:11:45,NULL,NULL
370,8310,13408,2021-04-19T10:22:07,NULL,NULL
370,8310,13410,2021-04-19T10:52:27,NULL,NULL
370,8310,13411,2021-04-19T10:55:56,NULL,NULL
370,8310,13415,2021-03-16T13:53:43,NULL,NULL
370,8310,13420,2021-04-20T14:34:00,NULL,NULL
370,8310,13422,2021-04-20T14:27:58,NULL,NULL
370,8310,13425,2021-04-19T10:29:59,NULL,NULL
370,8310,13426,2021-04-19T10:38:35,NULL,NULL
370,8310,13427,2021-04-19T10:40:05,NULL,NULL
370,8310,13428,2021-04-20T14:57:12,NULL,NULL
370,8310,13429,2021-04-26T09:24:48,NULL,NULL
370,8310,13431,2021-04-25T16:05:17,NULL,NULL
370,8310,13433,2021-05-10T08:48:46,NULL,NULL
370,8310,13436,2021-05-10T09:28:41,NULL,NULL
370,8310,13438,2021-04-29T20:55:14,NULL,NULL
370,8310,13442,2021-05-17T09:06:35,NULL,NULL
370,8310,13445,2021-05-17T09:08:02,NULL,NULL
370,8310,13447,2021-05-17T09:09:21,NULL,NULL
370,8310,13451,2021-05-17T09:13:09,NULL,NULL
370,8310,13452,2021-05-17T09:15:36,NULL,NULL
370,8310,13456,2021-05-24T15:06:19,NULL,NULL
370,8310,13459,2021-05-24T15:17:29,NULL,NULL
370,8310,13461,2021-05-24T15:37:41,NULL,NULL
370,8310,13463,2021-05-25T15:07:49,NULL,NULL
370,8310,13472,2021-05-24T09:47:10,NULL,NULL
370,8310,13474,2021-05-24T09:52:29,NULL,NULL
370,8310,13476,2021-05-24T09:53:13,NULL,NULL
370,8310,13480,2021-05-24T10:13:07,NULL,NULL
370,8310,13481,2021-05-30T10:30:24,NULL,NULL
370,8310,13486,2021-05-31T13:24:58,NULL,NULL
370,8310,13488,2021-05-31T13:44:48,NULL,NULL
370,8310,13490,2021-05-31T13:49:51,NULL,NULL
370,8310,13508,2021-03-16T12:49:55,NULL,NULL
370,8310,13509,2021-03-16T13:01:41,NULL,NULL
370,8310,13512,2021-03-16T13:09:44,NULL,NULL
370,8310,13514,2021-03-16T13:17:38,NULL,NULL
370,8310,13516,2021-03-16T13:24:15,NULL,NULL
370,8311,13384,2021-03-16T11:14:28,NULL,NULL
